,BuyPrice,BuyDate,SellPrice,SellDate,Equity,PnL_Percent,Symbol
0,362.0,2021-03-31,332.0,2021-04-12,4560.0,-8.287292817679557,SBIN
1,337.6499938964844,2021-04-26,365.0,2021-04-28,4865.550079345703,8.10010561170053,SBIN
2,418.75,2021-08-26,468.0,2021-09-16,5357.300079345703,11.761194029850747,SBIN
